id,category,words
123467,Brand,"['分享', '小馬', '刺', '繡', '水桶', '包', '焦糖', '棕', '作者', '看板', '標題', '分享', '小馬', '刺', '繡', '水桶', '包', '焦糖', '棕時間', '這是', '我', '的', '第一', '個家', '的', '包包', '也', '是', '我', '的', '第一', '個', '水桶', '包', '原本', '對', '水桶', '包', '的', '包型', '一直', '非常', '還好', '直到', '看', '的', '這', '一款', '突然', '有', '被', '燒到', '的', '感覺', '難得', '沒想', '很', '久', '就', '入手', '了', '實品', '我', '覺得', '超級', '可愛的', '因為網', '路上', '分享', '不多來', '貢獻', '一下', '我', '是', '在', '網站', '買', '的', '價格後述', '賣場', '圖', '露出', '束口', '的', '正面', '收起', '束口', '的', '樣子', '寬', '背', '帶', '是', '皮', '的', '且', '是', '可', '拆式實', '用度', '不錯', '側邊', '同時', '有', '他們', '家', '的', '招牌', '大金屬', '金屬環', '上面', '有長', '度', '雖', '看似', '可以', '做', '三段', '調整', '但', '因為', '前後設', '計的關', '係', '還是', '扣', '在', '中間', '的', '這個', '會', '最', '好看', '這個', '背帶', '真的', '還不錯', '精', '緻', '最', '燒', '到', '我', '的', '特色', '之一', '小馬', '刺', '繡', '旁邊', '的', '點點', '虛線', '不是', '刺', '繡', '是', '金屬', '的', '上面', '撞色', '的', '淺', '咖啡色', '部分', '有', '壓紋', '底下', '有', '一圈', '腳釘', '但', '高度', '有點點', '低保', '護', '效果', '未知', '整體', '平放', '的', '樣子', '藏', '起束', '口', '也', '可以', '拆掉', '背帶', '變成手', '拎包', '手把', '上', '有', '他', '有', '兩個', '尺寸', '跟', '但', '有', '小馬', '刺', '繡', '的', '好像', '都', '是', '本來', '看', '尺寸', '表時', '怕', '實品', '非常', '小', '但', '實際以', '小包', '來', '說', '我', '覺得', '大小', '非常', '剛好', '再', '大', '一點', '反而', '就', '有點', '太像', '水桶', '束口', '的', '布料', '材質', '收起', '來', '之', '後', '還蠻', '牢固', '的', '不會', '很', '軟', '很', '鬆', '或者', '是', '太難', '收緊', '我', '很', '喜歡', '他', '水平', '剖面', '形狀', '不是', '正圓', '是', '略', '扁', '的', '橢圓', '這樣', '背', '的', '時候', '比', '較', '可以', '貼', '在', '身體', '側邊', '可以', '裝的', '容量', '其實', '蠻', '大', '的', '而且', '束口', '的', '部分', '也', '可以', '在', '容量', '高度', '做調', '整藏', '進去', '的', '樣子', '其實', '他', '的', '拉', '繩實', '在', '有', '點長', '我', '覺得', '藏', '進去', '比', '較', '俐落', '但', '放出', '來', '有', '點波', '希米', '亞風', '可以', '看穿', '搭', '調整', '這', '系列', '以全', '素色', '來', '說', '顏色', '選擇還', '不少', '但', '我', '一開始', '是', '被', '小馬燒', '到', '覺得', '精', '緻', '中', '有', '活', '潑', '又', '不', '會', '過', '度', '可', '愛', '可', '休', '閒', '可', '正式', '原本', '考慮', '棕色', '跟', '藍綠色', '的', '拼色', '也', '還不錯', '但', '最後還', '是', '選', '焦糖', '跟', '淺', '咖啡', '就是', '因為', '比', '較實', '搭', '對', '了', '有些', '花色', '配', '的', '背帶', '好像', '並', '不是', '全皮', '的', '這點', '可以', '注意', '一下', '因為質', '感應', '該', '差', '滿多實', '背照', '我', '身高', '隨便', '搭', '恤', '牛仔', '褲', '也', '不會', '太', '奇怪', '手', '拎', '的', '樣子', '對', '了', '還是', '要', '抱怨', '個', '雷點', '他', '的', '鬚', '鬚', '末端', '油邊', '不', '知道', '為', '什麼', '處理', '得', '有點', '粗糙', '不曉得', '是', '每個', '都', '這樣', '還是', '我', '拿到', '的', '這個', '有', '瑕疵', '明明', '其他', '部位', '都', '很', '但', '因為', '原賣場', '好像', '已經', '迅速', '斷貨', '加上', '他', '是', '小', '配件', '的', '尾巴', '其他', '部分', '我', '真的', '都', '很', '滿意', '就', '先', '當作', '算了', '攤手', '可能', '以後等', '真的', '磨損', '了', '再', '請', '精品', '皮件', '維修', '的', '幫忙', '處理', '看看', '更新', '後', '來', '去', '跟', '網站', '反應', '對', '方答', '應', '退款', '最後是', '買', '的', '價格', '澳幣免', '運費', '跟', '含', '關稅', '刷卡', '台幣', '為', '元']"
123468,Brand,"['分享', '小恐龍', '系列', '作者', '看板', '標題', '分享', '小恐龍', '系列', '時間', '先上', '圖', '五月', '初', '就', '開始', '關注', '這', '一系列', '老實', '說', '我', '真的', '覺得', '最近', '的', '非常', '美', '啊', '而且', '包包', '質感', '也', '很', '不錯', '價錢', '跟', '其他', '一線', '品牌', '相比', '更是', '可愛許', '多', '這是', '我', '前', '一陣子剛', '入手', '的', '三用', '小包', '一開始', '本來', '買', '了', '黑', '但', '立馬', '被', '朋友', '先', '搶', '去', '隔', '了', '一陣子', '發現', '真的', '太好', '用', '結果', '想', '買', '黑', '也', '買', '不到', '了', '嗚', '嗚', '但', '四月', '新', '上市', '的', '老花', '也', '很', '好看', '所以', '還是', '跟', '著', '我', '回家', '了', '這次', '來', '主攻', '系列', '實品', '真的', '非常', '可愛本', '來', '想', '兩個', '都', '打包', '帶', '回家', '沒', '想到', '小黑', '發現', '了', '個', '致命', '的', '問題', '它', '的', '壓扣', '沒', '有', '很', '緊', '再', '加上', '揹', '繩', '在', '同一', '邊裡面', '只要', '放個', '錢', '包手機', '就', '很', '容易', '自動', '彈開', '目前', '也', '只能', '等', '回報', '總', '公司', '看解決', '方法', '但', '這次', '的', '真的', '都', '蠻', '可愛的', '有喜', '歡', '的', '話', '要', '快點', '不然', '應該', '也', '是', '蠻', '快', '就', '沒', '了', '補上', '內裝', '內', '容量', '還不過', '因為', '有', '提', '把', '跟', '鏈', '帶', '部分', '空包', '就', '有', '一點', '重量', '了', '喔']"
123469,Brand,"['分享', '柏樹綠', '作者', '環遊', '世界', '天看', '板', '標題', '分享', '柏樹綠', '時間', '當初', '愛上', '連它', '是', '什麼', '牌子', '都', '不', '知道', '現在入', '這個', '坑', '才', '半年', '別牌', '的', '包包', '都', '不', '喜歡', '了', '像', '著', '了', '魔', '一樣', '集中', '火力', '買', '他們', '家', '也', '心心念念', '要給', '我', '一個', '黑金', '棕金', '其他', '我', '都', '不要', '上個', '月', '傳來', '一個', '柏樹綠', '是', '去', '年秋冬', '的', '新色', '還沒什麼', '人', '有', '一樣', '是', '金', '釦', '立刻', '告訴', '她', '我', '要', '收過', '陣子', '在', '店裡', '拿到', '實品', '實在', '美得', '不', '像', '話', '啊啊啊', '啊', '在', '室', '內', '看', '起來', '很', '像', '黑色', '在', '室外', '則是', '典雅', '的', '墨綠配', '上', '金', '釦', '非常', '優雅', '低調', '的', '牛皮', '紙袋', '回家', '之', '後', '老公', '一直', '催', '我', '開箱', '到底', '是', '誰', '的', '包', '啊', '配', '了', '一條', '讓', '包包', '更', '顯色', '的', '黃', '色', '很', '鬧', '的', '背', '去', '看展', '意外', '發現', '現場', '幾乎', '都', '是', '背', '著小愛的', '包友們', '同場', '就', '還有個', '阿嬤背', '根本', '沒人', '背', '自家', '的', '包', '啊', '哭哭', '跟', '孕婦', '朋友', '約', '吃', '飯', '她', '說', '這是', '什麼', '包', '好好看', '回去', '也', '跟', '老公', '吵著', '要', '買', '我', '已經', '被', '很多', '朋友', '老公', '封殺', '了', '我', '覺得', '是', '一款', '拿掉', '品牌', '之', '後', '也', '很', '吸引', '人', '的', '包包', '而且', '設計', '得', '很', '年', '輕', '可', '休閒', '也', '可', '正式', '老公', '不', '讓', '我', '買', '說', '太', '老氣', '男生', '果然', '不', '懂', '也', '許等', '奔', '之後再', '來盧', '小小', '看看', '上週', '又', '傳來', '一個', '天菜', '一樣', '黑配', '金', '釦', '然', '後', '我', '買', '下來', '因為', '代購', '說', '他', '想', '跟', '我', '買然', '後', '他', '出爾', '反爾', '又', '是', '另外', '一個', '故事', '了']"
123470,Brand,"['分享', '中古', '現代包', '作者', '無事', '一身', '輕', '看板', '標題', '分享', '中古', '現代包', '時間', '大家', '好', '去年底', '一個', '卡到', '陰', '突然', '很', '喜歡', '買', '包然', '後', '認識', '一個', '中古', '包', '的', '賣', '家教', '我', '很多', '知識', '他', '的', '眼光', '也', '很', '好', '他', '的', '包', '我', '很多', '都', '很', '想要', '已經', '買', '了', '兩個', '還預定', '了', '一個', '因為', '有些', '包遠渡', '重洋', '最近', '都', '到', '齊', '了', '所以', '就', '想', '來', '燒燒', '大家', '由', '於', '家裡', '沒什麼', '地方', '拍照', '所以', '都', '是', '以', '官網', '或是', '的', '照片', '分享', '給', '大家', '也', '盡量', '找', '一些', '上身', '照給', '大家', '參考', '如有', '不妥', '再', '告知', '謝謝', '以下', '正文', '小號馬車', '斜', '背', '中古', '包', '這款', '馬', '車扣', '在', '中古', '包裡面', '很紅', '大部分', '是', '皮', '很多', '都', '有', '介紹', '查理', '也', '有', '介紹過', '我', '的', '是', '底邊', '的', '小款', '皮質', '是', '搪瓷', '皮賣家', '說', '日本', '一年', '大概', '釋出', '個', '而已', '屬', '於', '比', '較', '稀有', '的', '所以', '比較', '貴馬車', '扣', '單肩', '中古', '包因', '為', '很', '愛他', '們', '家', '的', '馬', '車扣', '賣家', '又', '說', '這是', '孤品', '就', '立馬', '買', '了', '未來', '還想收', '他們', '家', '其他', '款式', '的', '包', '跟', '顏色', '我', '覺得', '很', '值得', '推薦', '鏤空', '金球', '扣', '鏈條', '中古', '包覺', '得', '他', '鏤空', '的', '金球', '還有', '鏈條', '都', '很', '特別', '雖然', '金球', '有', '掉', '鑽', '但', '我', '不是', '很', '在意', '這款', '板', '上', '我', '只', '搜尋到', '一篇', '文章', '有', '討論', '我', '覺得', '他', '拼接', '老花', '很特別', '中', '和', '掉', '紅色', '的', '太鮮', '豔', '容量', '超大', '手提', '五金', '部分', '一邊', '是', '銀色', '一邊', '金色', '這個', '我', '想', '不必', '多', '說', '了', '絕版品', '不過', '有', '點後悔', '覺得', '大一個', '尺寸', '比較', '好看', '我', '是', '買別', '人', '台灣', '專櫃購', '買', '的', '二手', '不過', '我', '看板', '上', '文章', '說國外', '還是', '可以', '買', '得到', '以下', '可能', '不算', '是', '精品', '但', '還是', '想', '分享', '如果', '違反版', '規請', '告知', '會', '刪掉', '謝謝', '愛心', '縫線', '中古', '包', '這找', '不到', '上身', '圖會', '知道', '這個', '包是', '我', '很', '愛的', '一位', '美妝介紹', '的', '然後整', '個', '打', '到', '我', '就', '一直', '瘋', '狂終', '於', '讓', '我', '在', '國外', '網站', '找到', '皮質', '是', '小羊皮', '鏈條', '胸包', '這款', '當初', '要', '買', '的', '時', '候網', '路上', '都', '找', '不太到', '心得', '因為', '怕', '這個', '容量', '太小', '沒', '想到', '容量', '意外', '的', '大皮質', '是', '小羊皮', '的', '摸', '起來', '好', '柔軟', '好療', '癒', '包包', '本身', '超級', '輕', '相機', '包', '這個', '我', '就', '沒', '找', '上身', '圖', '我', '怕', '大家', '看到', '膩了', '主要', '是', '想', '分享', '這個', '配色', '對', '我', '來', '說', '配色', '不一樣', '就', '不算', '撞包', '以上', '就是', '一個', '卡到', '陰', '的', '介紹', '要', '收手', '半年', '不買', '了', '希望', '能', '堅持', '住']"
123471,Brand,"['分享', '長', '夾短夾', '作者', '牡丹江', '看板', '標題', '分享', '長', '夾短', '夾時間', '最近', '朋友', '剛好', '出去', '又', '接近', '母親', '節想', '說', '送個', '禮物給', '媽媽', '媽媽', '的', '一開始', '我', '就', '選定', '了', '以前', '很少', '接觸', '精品', '在', '買', '之前', '與', '我', '都', '不', '太', '知道', '因此', '讓', '我', '研究', '許久', '一開始', '選手', '名單', '有', '三位', '的', '水波', '紋', '短夾', '的', '有', '扣子', '短夾', '問過', '幾位', '朋友', '他們', '都', '覺得', '比較', '適合', '我', '自己', '一開始', '也', '是', '先', '對', '它', '心動', '所以', '最後還', '是', '選', '了', '這款', '先上', '麻麻', '的', '經典款', '老花', '真的', '好看', '桃紅色', '看', '起來', '心情', '很', '好', '接下', '來', '是', '我', '的', '現在', '還在', '蜜月', '期', '拿出', '來', '都', '還會', '不時', '欣賞', '一下', '不過', '以前', '是', '用', '可以', '放零錢', '的', '現', '在', '又', '開始', '對', '零錢', '包', '跟', '零錢', '包', '蠢蠢', '欲動', '這版', '有', '滅火', '功能', '嗎', '掩面']"
123472,Brand,"['問題', '細背', '帶', '作者', '看板', '標題', '問題', '細背', '帶', '時間', '大家', '好版', '上首', '問', '最近', '在', '找', '看到', '有', '一款', '實際', '去', '櫃上', '看', '小牛', '皮包', '體很輕', '很', '軟', '底部', '滿大', '的', '質感', '很', '不錯', '問題', '來', '了', '揹', '帶', '好', '細', '啊啊啊', '啊', '看到', '很多', '肩帶', '都', '滿細', '的', '因為', '我', '要裝', '的', '有', '吋', '吋', '頁', '左右', '紙', '一些', '哩哩', '摳', '摳', '小', '東西', '錢', '包', '鑰匙', '小雨', '傘小', '水瓶', '之類', '這些', '東西', '我', '看', '包身', '底部', '絕對', '足夠', '放進', '去', '可能', '會有', '一點', '跑', '出來', '實際', '情況', '會', '再', '靠櫃', '拿', '東西試', '放', '看看', '但', '我', '擔心', '的', '是', '太重', '揹', '帶', '會', '不', '會', '斷', '掉', '或是', '說', '很', '難', '背', '因為', '我', '沒', '有', '拿過', '這種', '細肩', '帶', '的', '想', '請', '大家', '給點', '建議', '還是', '說', '有', '其他', '推薦', '的', '也', '可以', '推薦給', '我', '先', '謝謝', '大家', '底下', '附上', '連結', '和', '小紅書', '上', '找到', '的', '實', '揹', '照', '我', '自己', '本身', '看上', '的', '是', '薄荷', '綠發信', '站', '批', '踢踢', '實業坊', '來', '自', '文章', '網址']"
123473,Brand,"['問題', '請問', '的', '殘值', '作者', '夏天', '游泳', '很棒', '看板', '標題', '問題', '請問', '的', '殘值', '時間', '幾', '年前', '到', '法國', '蜜月', '逛拉法', '葉', '看到', '專櫃', '特價折', '和', '親友', '連線', '代購', '這個', '小牛皮', '公事包', '當時', '折扣', '後', '退稅', '完約', '回台', '後', '親友', '又', '覺得', '它', '不能', '手提', '反悔', '不要', '最近', '準備', '搬家', '看到', '它直', '有用', '防塵袋', '裝想', '拿', '去', '網拍', '想', '請問', '版友', '它', '大概', '可', '剩餘', '的', '價值', '想要', '換點', '尿布', '奶粉', '錢', '發信', '站', '批', '踢踢', '實業坊', '來', '自', '文章', '網址', '編輯', '推親友', '反悔', '也', '太', '缺德', '了', '吧', '妳', '人', '真', '好', '推', '真的', '好', '沒品', '親友', '都', '連線', '確認', '了', '居然', '又', '反悔', '不要', '推親友', '真是', '過分', '這個', '殘值', '應該', '不到', '吧', '推', '很', '好看', '剩', '也', '太慘', '我', '要', '哭', '了', '之前', '看到', '雅虎', '購物類', '似款', '你', '都', '說', '殘值', '了', '怎麼', '會', '拿', '網路', '價來', '比', '何況', '也', '不是', '般的', '殘值', '都', '可能', '對', '砍', '又', '是', '幾', '年前', '的', '東西以', '這款', '來', '說', '還蠻', '合理', '的', '推親友', '很', '沒品', '欸', '推', '大概', '一萬', '吧', '不過', '要', '放到', '大', '精品', '平台', '寄賣', '比', '較', '有', '機會', '賣', '掉', '推', '如果', '剩經濟許', '可', '也', '能', '接受', '包款', '的', '話', '我會', '自己', '用', '不然', '如果', '一直', '放著', '賣', '不', '掉', '心情', '也', '不是', '很', '好', '乾脆', '自己', '用爛', '它', '推', '我', '覺得', '大概', '千到', '一萬二', '推網', '路千賣', '賣', '看', '謝謝', '大家', '的', '建議', '這樣', '心理', '有底', '了', '推看', '起來', '蠻', '能裝', '的', '可以', '自己', '用裝', '小孩', '的', '東西', '啊', '這個', '可以', '留起', '來', '用', '賣', '掉', '賣', '不到', '好價', '錢', '的', '推', '幾', '年前', '的', '這個', '牌子', '蠻', '不', '保值', '的', '可能', '不到', '一萬', '喔', '我', '覺得', '乾脆', '自己', '用', '欸', '推', '不要', '賣', '我', '吧', '站', '內信', '推', '反悔', '很', '沒品', '推', '如果', '品質', '沒變', '送給', '值得', '的', '朋友', '吧', '自己', '不用', '的', '包', '很', '雞', '肋', '不如', '拿', '去', '做人情', '推男包', '拍', '賣', '殘值', '非常低', '要', '有', '心理', '準備', '想', '出售', '也', '可', '站', '內', '我', '推', '到底', '什麼', '親友', '真的', '不要', '臉', '欸', '推其實', '早期', '很', '夯', '的', '紅白', '黑白', '背帶款', '的', '皮質', '很', '不錯', '的', '用', '了', '多年', '皮質', '越用', '越亮', '但', '這款', '包包', '不是', '那種', '皮質', '款式', '也', '不是', '很潮', '有點', '老氣', '缺乏', '設計', '感感謝', '各位', '回文', '若女', '包', '我', '就', '自己', '用', '了', '因為', '那位', '親友後來', '就', '失業', '也', '才', '不', '和', '他', '計較', '了', '推', '已經', '是', '中國牌', '很訝', '異', '有人', '還要', '買', '大概', '差不多']"
123474,Brand,"['問題', '生火', '滅火', '作者', '看板', '標題', '問題', '生火', '滅火', '時間', '各位', '前輩', '大家', '好', '小妹', '最近', '要過', '歲', '生日', '剛好', '也', '有', '工作', '上', '的', '晉升', '有點', '閒錢', '想', '幫', '自己', '挑一個', '生日', '禮物', '在', '板', '上', '潛水', '一陣子', '獲益', '良多', '想', '請', '大家', '幫', '我', '生火', '滅火', '人生', '第一', '個', '包花', '了', '很多', '時間', '研究', '目前', '想鎖定', '以下', '兩個', '包款', '選手', '一', '咖啡色', '經典', '壓紋', '覺得', '壓紋', '藏', '在', '裡面', '有種', '低調', '的', '奢華感', '從', '倒', '微微', '露出', '時', '在', '超級', '生火', '的', '啊', '今天', '去', '微風試', '背', '也', '很', '喜歡', '她', '的', '皮質', '在', '上', '看到', '的', '生火', '照選手', '二', '皮革', '麂皮', '撞色個', '人', '很', '喜歡', '雙覺', '得', '很', '內斂', '又', '很', '有質', '感試', '背後覺', '得', '內層', '的', '作工', '設計', '很', '用心', '也', '有', '很多', '收納', '空間', '以上', '是', '目前', '有', '在', '注意', '的', '兩款', '也', '歡迎', '推薦', '其他', '稍微', '低調', '奢華', '的', '包款', '謝謝', '大家']"
123475,Brand,"['問題', '包款', '抉擇', '作者', '看板', '標題', '問題', '包款', '抉擇', '時間', '最近', '因正處', '人生', '的', '轉捩點', '想', '買', '一顆', '包包', '犒賞', '及', '激勵', '自己', '正在', '考慮', '的', '包款', '如下', '個', '人', '偏好', '紅色', '橘色', '咖色', '雖屬', '於', '入門', '包款', '但', '不', '知道', '是否', '能', '駕馭', '得', '了', '所以', '還在', '猶豫當', '中', '有', '去', '櫃上', '看過', '實品', '及試', '背過', '實品', '非常', '美', '非常', '喜歡', '但', '看板', '上', '討論度', '並沒有', '很', '高', '不', '知道', '是否', '該', '下手', '呢', '還請', '各位', '幫忙', '提供', '一些', '意見', '了', '謝謝', '大家']"
123476,Brand,"['問題', '想', '詢問', '這款', '的', '包包', '哪裡', '還買', '的', '到', '作者', '看板', '標題', '問題', '想', '詢問', '這款', '的', '包包', '哪裡', '還買', '的', '到', '時間', '之前', '在', '路上', '看到', '有人', '背', '這款', '的', '包覺', '得', '還蠻', '好看', '但', '在', '官網', '上', '一直', '都', '沒', '有', '看到', '近期', '偶然', '在', '上', '看到', '想', '問問', '不', '知道', '還有', '沒有', '地方', '在', '賣', '或是', '其實', '專櫃', '上', '就', '可以', '購買', '了', '感謝']"
123477,Brand,"['問題', '皮帶', '掉', '漆', '作者', '看板', '標題', '問題', '皮帶', '掉', '漆', '時間', '請問', '有人', '買過', '這款', '皮帶', '嗎', '型號', '是', '這是', '我', '人生', '中', '第一', '條皮', '帶', '一年', '前', '在', '微風', '信義購', '買', '的', '只', '使用', '過兩次', '在', '購買', '時試', '穿', '跟', '訂', '製', '西', '裝', '完成', '時', '穿戴', '都', '還沒', '走出', '大門過', '就', '掉', '漆', '了', '我', '自己', '本身', '眼鏡', '也', '是', '啞', '黑', '的', '每天', '使用', '約', '三年', '鏡腳', '薄鋼', '的', '地方', '也', '沒到', '掉', '漆', '這麼', '誇張', '今天', '有到', '微風', '信義詢', '問男店', '員', '表示', '啞黑', '使用', '後', '都', '會', '有', '這種', '情況', '如果', '要維修', '一個', '皮', '帶頭', '要', '千多', '而且', '修完', '使用', '還是', '有', '可能', '像', '圖片', '那樣', '掉', '漆', '因為', '這皮', '帶', '是', '我', '第一次', '購買', '想', '詢問', '一下', '版上', '大大', '這皮', '帶', '掉', '漆', '是', '正常', '的', '嗎']"
123478,Brand,"['問題', '男款', '皮帶', '推薦', '作者', '看板', '標題', '問題', '男款', '皮帶', '推薦', '時間', '跟', '男友', '認識', '快', '一週', '年', '了', '想', '挑選個', '實用', '的', '禮物', '送', '他', '最後決定', '是', '送', '皮帶', '但', '平常', '對', '精品', '沒有', '太多', '涉略', '毫無頭緒', '希望', '版友', '們', '能', '給些', '建議', '謝謝', '男友', '目前', '使用', '的', '皮帶', '是', '的', '如下', '圖', '希望', '是', '簡約', '低調', '的', '款式', '有金屬', '鐵牌', '預算', '萬元', '以', '內', '再', '麻煩', '版友', '給建議', '謝謝', '發信', '站', '批', '踢踢', '實業坊', '來', '自', '文章', '網址', '編輯', '推', '好看', '但小爆', '預算', '推', '或', '這條', '真的', '改換', '了', '號下', '折扣', '買', '折扣', '款', '的', '皮帶', '應該', '可以', '在', '你', '的', '預算', '又', '可以', '在', '你', '的', '預算', '推推', '微風折', '從', '就', '開始', '了', '喔', '其他', '櫃位', '是', '會員', '可先', '預購', '推', '跟', '折扣', '後', '都', '應該', '有', '在', '一萬內']"
123479,Brand,"['問題', '求', '台北', '作者', '看板', '標題', '問題', '求', '台北', '時間', '因為', '工作', '太忙', '加上', '居住', '城市', '沒有', '所以', '購物', '的', '管道', '幾乎', '都', '是', '電商', '和', '精品', '代購', '或是', '今天', '就是', '好想', '買個', '包', '就', '請', '假', '殺', '到', '現場', '有', '什麼', '就', '買', '什麼', '超', '刺激', '的', '然', '後', '就是', '亂', '買', '回家', '後', '悔', '想求', '台北', '地區', '的', '想', '找', '幾個', '包', '跟', '鞋', '讓', '我', '有', '貨時', '可以', '直接', '請', '假', '殺', '去', '結帳', '謝謝']"
123480,Brand,"['分享', '換季', '戰利品', '作者', '小雨', '看板', '標題', '分享', '換季', '戰利品', '時間', '是', '遊戲', '規則', '是', '金卡', '以上', '才能', '購買', '電腦', '要', '輸入', '會員資料', '才', '有', '折扣', '碼可選', '但', '品項', '不見', '得', '會', '比', '開放後好', '啦', '所以', '每', '批次', '我', '就', '只', '買', '最愛的', '這次', '剛好', '有', '目標物', '就是', '這', '隻', '大', '眼睛', '大', '眼睛', '是', '折', '折後大約', '一萬', '初終', '於', '等到', '喜歡', '的', '花色', '下', '折扣', '雖然', '它', '的', '容量', '很', '廢', '但', '它', '好', '可', '愛', '啊啊啊', '庫存', '還有', '全新', '的', '這次', '三件', '可以', '搭', '新品', '只是', '新品', '就', '沒', '再', '折', '但', '可以', '買到尬', '意', '的', '才', '重要', '新品', '的', '識別', '證超', '划算', '的', '兩個', '卡夾', '搭', '可調', '的', '登山', '繩', '這樣', '才', '原價順', '便', '挑', '兩個', '吊飾', '超過', '樣識', '別證', '就', '用', '入會禮', '抵', '全部', '總結', '約', '一萬四三個', '小東西', '就', '送給', '爸媽', '跟', '老弟', '玩偶', '而巴結', '一下', '他們', '就', '不會', '唸', '我', '老愛買', '東買西', '了', '這個', '大', '眼睛', '呢', '就是', '所謂', '的', '上帝', '之眼', '或', '代表', '上帝', '監視', '人類', '的', '法眼', '常見', '的', '形式', '為', '一顆', '被', '三角形', '及萬丈', '光芒', '所環繞', '的', '眼睛', '可見', '於', '美國國徽', '及', '一', '美元', '紙幣', '至於', '容量', '很', '廢', '這事', '原因', '它', '就是', '個', '巴掌', '包手', '機放', '不', '進去', '只能', '插著', '但', '我', '手機', '也', '都', '抓', '手上', '的', '這點', '到', '是', '還好', '上次', '買', '的', '小皮夾', '也', '放得', '進去', '整包', '濕紙', '巾', '也', '可以', '其實', '也', '很會裝', '雖然', '他', '小小的', '但', '細節', '可', '一點', '都', '不馬虎', '喔', '該', '有', '的', '它', '都', '有', '兩側', '是', '麂皮', '內裡', '中間', '是', '厚', '帆布', '四', '隻', '小腳腳', '雙開', '拉', '鍊', '耳朵', '還有', '卯', '釘', '吊牌', '也', '是', '印花', '加卯', '釘', '印花', '是', '有', '上', '亮粉', '整體', '細節', '比', '素色', '的', '更', '為', '精美', '我', '的', '手', '骨架', '小穿', '得過', '去', '喔', '勾', '在', '手上', '也', '是', '可以', '的', '完美', '的', '小包', '包有點', '童趣', '又', '處處', '看', '得到', '細節', '原本', '還想', '說', '買個', '裝飾', '的', '小包', '啊', '歐', '巴桑', '偶而', '耍點', '可', '愛', '就算', '了', '用', '了', '兩天', '發現', '真的', '輕', '又', '好', '裝好', '用', '如果', '有', '特別款', '會', '再', '收一個', '最近', '超愛', '小包', '哈是', '說', '這次', '的', '不', '多', '花花', '是', '折', '小', '皮件', '也', '超少', '很', '難', '湊', '還好', '正價', '的', '可以', '湊件數', '很訝', '異有', '出現', '焦', '糖色', '那', '咖', '很', '美喜歡', '大包', '的', '可以', '下手', '男生', '的', '折扣', '不錯', '可以', '去', '翻翻', '特別', '是', '這個', '女生', '也', '可以', '揹', '尺寸', '跟', '差不多', '還是', '寬', '揹', '帶', '的', '以上', '第一波', '的', '報告']"
